property_id,current_outreach_dispo,proposed_outreach_dispo,action,n_sms_messages_in_thread,jev_choice,jev_confidence,is_suppression_relevant,reason,ledger_generated_at
c455a21c-ebdc-4cab-879d-1e3096259207,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c458e3ac-54fe-459f-b73f-19e77f1287c1,needs_sequence,not_interested,RECLASSIFY,3,not_interested,1.0,False,"Jev disagrees with 'needs_sequence', proposes 'not_interested' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
c45a8c6b-efe0-4ca9-969f-b164da6d1397,not_interested,not_interested,CONFIRMED,5,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c45ef620-96bc-483c-b4da-a7036c37f1c0,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,0.99,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c460c65b-ff21-4ecc-8f4c-ed4f9bf6b582,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.5,False,Jev agrees with existing label (conf 0.5).,2026-09-20T05:32:11.711755+00:00
c4772daf-74d8-41dd-ab65-57ae72517986,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.96,False,Jev agrees with existing label (conf 0.96).,2026-09-20T05:32:11.711755+00:00
c488ef63-d445-4366-bbbc-d0be342f3265,dnc,dnc,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c48f490f-7bf1-4c81-9352-66a9c3786e5c,wrong_number,opted_out,RECLASSIFY,4,opted_out,0.9400000000000001,False,"Jev disagrees with 'wrong_number', proposes 'opted_out' (conf 0.9400000000000001).",2026-09-20T05:32:11.711755+00:00
c4958ae7-fac8-4ed8-9dab-4dcae8db1163,wrong_number,nurture,RECLASSIFY,4,nurture,0.53,False,"Jev disagrees with 'wrong_number', proposes 'nurture' (conf 0.53).",2026-09-20T05:32:11.711755+00:00
c4b1daa7-9a2d-4b3d-b468-1330e03e0d8c,not_interested,not_interested,CONFIRMED,5,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c4b79c12-0b0e-4f9a-b87b-66c455b290e9,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c4bbe3c1-b9b0-4c31-9023-243881edd656,needs_sequence,nurture,RECLASSIFY,5,nurture,0.45,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.45).",2026-09-20T05:32:11.711755+00:00
c4c67406-537b-4c4b-a9c5-772609204c97,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.86,False,Jev agrees with existing label (conf 0.86).,2026-09-20T05:32:11.711755+00:00
c4c6ef22-289c-478d-b4c2-a54e562ee3bb,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c4d64924-3a94-400c-ab6d-b4145a574b8a,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c4ddfe6b-7b50-416d-950e-613b732c7fd5,needs_sequence,nurture,RECLASSIFY,8,nurture,0.97,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.97).",2026-09-20T05:32:11.711755+00:00
c4ff4539-918d-458c-a933-2874c36e67fe,needs_sequence,nurture,RECLASSIFY,3,nurture,0.85,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.85).",2026-09-20T05:32:11.711755+00:00
c50fbb08-40b1-46d3-9447-372a558719ee,nurture,nurture,CONFIRMED,3,nurture,0.89,False,Jev agrees with existing label (conf 0.89).,2026-09-20T05:32:11.711755+00:00
c510ea65-0d0e-4ad4-85d4-ca3e6060e14f,wrong_number,not_interested,RECLASSIFY,2,not_interested,0.91,False,"Jev disagrees with 'wrong_number', proposes 'not_interested' (conf 0.91).",2026-09-20T05:32:11.711755+00:00
c51d4599-7618-4282-9cbf-f76ceabab3f5,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c51ecc7e-b292-47ea-865a-d6a4b9386e10,needs_sequence,nurture,RECLASSIFY,5,nurture,0.98,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.98).",2026-09-20T05:32:11.711755+00:00
c52f12b6-dbe4-420a-9ba8-f9903c1fd586,needs_sequence,not_interested,RECLASSIFY,7,not_interested,0.67,False,"Jev disagrees with 'needs_sequence', proposes 'not_interested' (conf 0.67).",2026-09-20T05:32:11.711755+00:00
c538fd06-9b62-49e2-9afc-361aa6c39baa,nurture,not_interested,RECLASSIFY,2,not_interested,1.0,False,"Jev disagrees with 'nurture', proposes 'not_interested' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
c55cc4cb-05d6-4e17-9bd8-5e19ba02e0db,needs_sequence,not_interested,RECLASSIFY,3,not_interested,0.96,False,"Jev disagrees with 'needs_sequence', proposes 'not_interested' (conf 0.96).",2026-09-20T05:32:11.711755+00:00
c567d597-88d1-4b4e-9ed6-0e8ba83352cf,nurture,nurture,CONFIRMED,3,nurture,0.53,False,Jev agrees with existing label (conf 0.53).,2026-09-20T05:32:11.711755+00:00
c5788e47-e086-441a-ab92-142678be284c,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.62,False,Jev agrees with existing label (conf 0.62).,2026-09-20T05:32:11.711755+00:00
c579ded1-78c7-429c-8675-46a65a666cc6,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.71,False,Jev agrees with existing label (conf 0.71).,2026-09-20T05:32:11.711755+00:00
c57dd799-5c75-4dff-b067-87a4eb978d7c,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.99,False,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
c595a979-57a0-42e6-952b-c7f8b766b47a,needs_sequence,nurture,RECLASSIFY,3,nurture,0.91,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.91).",2026-09-20T05:32:11.711755+00:00
c5a47e1b-2a5e-49ae-9993-2a4382f98ebe,nurture,nurture,CONFIRMED,3,nurture,0.58,False,Jev agrees with existing label (conf 0.58).,2026-09-20T05:32:11.711755+00:00
c5a92881-422d-4c34-898f-2fd9d8baea09,wrong_number,wrong_number,CONFIRMED,3,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c5beda55-9ccb-4b5b-869f-0bd8b3450fe1,wrong_number,wrong_number,CONFIRMED,3,wrong_number,0.85,False,Jev agrees with existing label (conf 0.85).,2026-09-20T05:32:11.711755+00:00
c5c67b01-ab44-4628-b4d1-5b7390372d95,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c5c6f3e0-fde7-4e00-8b82-6523c967b9be,nurture,wrong_number,RECLASSIFY,5,wrong_number,0.97,False,"Jev disagrees with 'nurture', proposes 'wrong_number' (conf 0.97).",2026-09-20T05:32:11.711755+00:00
c5cab8c1-21aa-4861-9448-4a4e733c9476,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c5dc0e02-8083-4e2a-830b-eed8059f5417,wrong_number,wrong_number,CONFIRMED,3,wrong_number,0.98,False,Jev agrees with existing label (conf 0.98).,2026-09-20T05:32:11.711755+00:00
c5dc7faa-aadd-4140-bee7-91a38598a402,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c60deac9-f115-4554-8e0c-2ef885a8b4c7,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c612d803-4ad6-426b-b802-5f2907ad0e81,needs_sequence,nurture,RECLASSIFY,6,nurture,0.75,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.75).",2026-09-20T05:32:11.711755+00:00
c613b920-dd33-4aa3-9592-3452ad82dcb7,wrong_number,wrong_number,CONFIRMED,5,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c61a58dc-eef0-4638-a6cf-f5ba7968e55d,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c61dee3c-af87-4573-98c1-4dd46bef6e8f,wrong_number,not_interested,RECLASSIFY,2,not_interested,0.6,False,"Jev disagrees with 'wrong_number', proposes 'not_interested' (conf 0.6).",2026-09-20T05:32:11.711755+00:00
c621bf51-19fe-49df-a850-9df2fd904296,needs_sequence,nurture,RECLASSIFY,3,nurture,0.87,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.87).",2026-09-20T05:32:11.711755+00:00
c63f0c83-f85a-4c06-a72b-4bd950588e9a,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c63f3fb3-4182-49be-86a2-f2fc68751e7f,nurture,nurture,CONFIRMED,3,nurture,0.47000000000000003,False,Jev agrees with existing label (conf 0.47000000000000003).,2026-09-20T05:32:11.711755+00:00
c64ca78a-143e-46a9-8118-a18e3fe19000,nurture,nurture,CONFIRMED,3,nurture,0.54,False,Jev agrees with existing label (conf 0.54).,2026-09-20T05:32:11.711755+00:00
c6567446-0302-4412-8916-84cd92c40207,needs_sequence,nurture,RECLASSIFY,5,nurture,0.97,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.97).",2026-09-20T05:32:11.711755+00:00
c65a71e3-2e0c-4f74-99fe-798e45d2c94f,wrong_number,wrong_number,CONFIRMED,6,wrong_number,0.79,False,Jev agrees with existing label (conf 0.79).,2026-09-20T05:32:11.711755+00:00
c65a9923-e030-4377-a559-aeb59e8b4455,not_interested,not_interested,CONFIRMED,5,not_interested,0.98,False,Jev agrees with existing label (conf 0.98).,2026-09-20T05:32:11.711755+00:00
c6741ab9-e57f-4d2a-93a9-1dbe0df13792,nurture,nurture,CONFIRMED,3,nurture,0.75,False,Jev agrees with existing label (conf 0.75).,2026-09-20T05:32:11.711755+00:00
c676bae2-0341-4b91-a65e-47c2cc3d4b6b,needs_sequence,not_interested,RECLASSIFY,4,not_interested,0.94,False,"Jev disagrees with 'needs_sequence', proposes 'not_interested' (conf 0.94).",2026-09-20T05:32:11.711755+00:00
c688ad40-2d85-439c-9135-c79a6b5f4fab,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c68e1ed2-66d3-45a6-a5a5-a80e2e82e4d6,nurture,nurture,CONFIRMED,3,nurture,0.61,False,Jev agrees with existing label (conf 0.61).,2026-09-20T05:32:11.711755+00:00
c6955edb-bdbf-43c2-abb9-f184dbb56caa,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c697254a-1b87-475d-808d-5bde2bba0ff7,wrong_number,wrong_number,CONFIRMED,3,wrong_number,0.98,False,Jev agrees with existing label (conf 0.98).,2026-09-20T05:32:11.711755+00:00
c69b78a4-f1ee-4ea2-b267-2fd6cc4706b9,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c6a40b57-f042-4607-a47c-503ec739cf0c,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.98,False,Jev agrees with existing label (conf 0.98).,2026-09-20T05:32:11.711755+00:00
c6ad178c-1b55-467e-ba3d-e56c45253cd6,dnc,dnc,CONFIRMED,2,dnc,1.0,True,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c6ae1633-9b1c-4a17-87d0-58fb2cb9ec30,opted_out,opted_out,CONFIRMED,5,opted_out,1.0,True,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c6af3609-6766-43a3-aaf9-ec7400e393bc,wrong_number,not_interested,RECLASSIFY,4,not_interested,1.0,False,"Jev disagrees with 'wrong_number', proposes 'not_interested' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
c6af863e-1525-40e7-b10a-888b95a65fdc,not_interested,not_interested,CONFIRMED,5,not_interested,0.94,False,Jev agrees with existing label (conf 0.94).,2026-09-20T05:32:11.711755+00:00
c6c2374f-d705-47b3-981c-1eeaaa53a81b,needs_sequence,nurture,RECLASSIFY,4,nurture,0.85,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.85).",2026-09-20T05:32:11.711755+00:00
c6c2b6ce-3f06-44ee-9372-0c93f290ab26,wrong_number,wrong_number,CONFIRMED,4,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c6c344f4-f69d-4976-981e-5909670ab183,needs_sequence,nurture,RECLASSIFY,6,nurture,0.98,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.98).",2026-09-20T05:32:11.711755+00:00
c6cfa1a3-87e9-4ac2-8bf1-bef8f2daaf7a,not_interested,not_interested,CONFIRMED,3,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c6d56b7a-bae6-46ab-9cd7-930619f13521,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c6dae5be-1de4-4c1e-8532-e01d256aa568,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c6ddb956-a50b-4f93-be83-3fd811d6ae79,nurture,nurture,CONFIRMED,3,nurture,0.62,False,Jev agrees with existing label (conf 0.62).,2026-09-20T05:32:11.711755+00:00
c6e57c57-f9cb-4af3-adad-9cbeb3339c83,wrong_number,wrong_number,CONFIRMED,3,wrong_number,0.98,False,Jev agrees with existing label (conf 0.98).,2026-09-20T05:32:11.711755+00:00
c6eb7193-e60e-4b8f-b8aa-9b770498b153,wrong_number,wrong_number,CONFIRMED,3,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c70362a7-3ded-4b82-9394-2f155322846c,needs_sequence,nurture,RECLASSIFY,6,nurture,0.96,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.96).",2026-09-20T05:32:11.711755+00:00
c704e1dc-714f-4e82-8432-af106991bab9,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c70aad08-6ebd-48d0-aece-5555ec7c5949,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c71a61c1-2be0-469d-9539-a62ed504a735,nurture,nurture,CONFIRMED,3,nurture,0.84,False,Jev agrees with existing label (conf 0.84).,2026-09-20T05:32:11.711755+00:00
c7260c3d-9c1e-4bd0-a2a6-f0866ad1ae81,needs_sequence,nurture,RECLASSIFY,2,nurture,0.88,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.88).",2026-09-20T05:32:11.711755+00:00
c72d727a-ba19-41d5-96e5-f1c532c12d29,nurture,nurture,CONFIRMED,3,nurture,0.88,False,Jev agrees with existing label (conf 0.88).,2026-09-20T05:32:11.711755+00:00
c73afd0e-f435-49fd-97c6-7db3c8dce647,needs_sequence,needs_sequence,HOLD_LOW_SIGNAL,2,unclear,0.58,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
c73b8c4a-5e30-47ba-803b-04dea84c914c,needs_sequence,needs_sequence,HOLD_LOW_SIGNAL,3,unclear,0.36,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
c73d58ee-6a89-41d0-90ec-743ead640b27,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c7473802-8dd9-45c1-9d37-732559ca2d1a,nurture,wrong_number,RECLASSIFY,3,wrong_number,1.0,False,"Jev disagrees with 'nurture', proposes 'wrong_number' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
c7485216-daee-4aeb-af4f-ecd692593759,needs_sequence,nurture,RECLASSIFY,2,nurture,0.86,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.86).",2026-09-20T05:32:11.711755+00:00
c748cc40-6d41-4bb6-a46a-21da90a69a99,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c74dcccf-00ff-4684-a0df-7107868ca1ce,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c761915b-6c3b-4788-a8fe-a0b80da180f8,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c769d45a-5acc-46e2-9793-f3913752b487,dnc,nurture,RECLASSIFY_REVIEW_SUPPRESSION,3,nurture,0.89,True,"No legal language found; text matches 'nurture' (conf 0.89). CHECK: does a separate suppression record need updating, not just outreach_dispo?",2026-09-20T05:32:11.711755+00:00
c771342e-a7db-4d7b-b5a2-254c20398345,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c78cc6ab-3287-40ba-8367-bb1c0afd8e97,nurture,nurture,CONFIRMED,3,nurture,0.49,False,Jev agrees with existing label (conf 0.49).,2026-09-20T05:32:11.711755+00:00
c791e682-93a4-434c-a684-665076ffeea0,needs_sequence,not_interested,RECLASSIFY,3,not_interested,0.99,False,"Jev disagrees with 'needs_sequence', proposes 'not_interested' (conf 0.99).",2026-09-20T05:32:11.711755+00:00
c794b8f2-86e2-42fd-8de0-cf42d6aa7482,nurture,nurture,CONFIRMED,3,nurture,0.51,False,Jev agrees with existing label (conf 0.51).,2026-09-20T05:32:11.711755+00:00
c795e0ec-e44e-4bd5-8cb9-a8db9d4cbc78,wrong_number,wrong_number,HOLD_LOW_SIGNAL,2,unclear,0.55,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
c79b8aa8-6f33-491c-9b98-923c989d43dd,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.95,False,Jev agrees with existing label (conf 0.95).,2026-09-20T05:32:11.711755+00:00
c79d4cfa-9789-44dd-9a71-bab40626a09f,not_interested,not_interested,CONFIRMED,3,not_interested,0.96,False,Jev agrees with existing label (conf 0.96).,2026-09-20T05:32:11.711755+00:00
c7bea97b-850c-4429-a853-d518cbc43378,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.95,False,Jev agrees with existing label (conf 0.95).,2026-09-20T05:32:11.711755+00:00
c7ce3bfc-375a-4693-ae5f-d8c3b9cd4888,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c7d537b6-2b89-47ad-8d17-bc764df08565,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c7d97caf-ebca-43d1-9532-0cc60433406b,wrong_number,not_interested,RECLASSIFY,3,not_interested,1.0,False,"Jev disagrees with 'wrong_number', proposes 'not_interested' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
c7db0a52-f7f2-48f9-b210-37122e5402ae,needs_sequence,wrong_number,RECLASSIFY,2,wrong_number,0.68,False,"Jev disagrees with 'needs_sequence', proposes 'wrong_number' (conf 0.68).",2026-09-20T05:32:11.711755+00:00
c7db9ecb-3e3c-4c49-9797-6d3eab7a7ae2,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c7fcbdc7-e600-4ef7-b889-284546838988,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c804cf58-d460-4834-a8d7-6cc83547b657,not_interested,not_interested,CONFIRMED,6,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c806bbe5-0c19-422f-9895-8bbe49153b79,nurture,wrong_number,RECLASSIFY,2,wrong_number,0.61,False,"Jev disagrees with 'nurture', proposes 'wrong_number' (conf 0.61).",2026-09-20T05:32:11.711755+00:00
c808e924-fbe2-42e8-9837-89f6d37f76f9,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c809ff52-a070-45d4-b443-d2b299d779e2,opted_out,opted_out,CONFIRMED,4,opted_out,1.0,True,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c80c7970-41c2-4f05-9152-2a210d5bb43f,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c80cbe71-4f5c-41cc-8d8d-3655862dfdd6,nurture,nurture,CONFIRMED,6,nurture,0.99,False,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
c8108650-7a0c-43df-b831-e6ba96e4b2c6,dnc,nurture,RECLASSIFY_REVIEW_SUPPRESSION,3,nurture,0.61,True,"No legal language found; text matches 'nurture' (conf 0.61). CHECK: does a separate suppression record need updating, not just outreach_dispo?",2026-09-20T05:32:11.711755+00:00
c8138fa2-0638-4693-8c1e-b2316480ccef,wrong_number,not_interested,RECLASSIFY,2,not_interested,0.84,False,"Jev disagrees with 'wrong_number', proposes 'not_interested' (conf 0.84).",2026-09-20T05:32:11.711755+00:00
c81a25b8-5ba4-4a2b-8b27-3ab63bdc7292,wrong_number,wrong_number,CONFIRMED,4,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c81be0ad-5ad8-442a-9111-dca68ffd6649,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c82271ee-71e2-4c74-88f6-ec7ffa89d96b,nurture,nurture,HOLD_LOW_SIGNAL,2,unclear,0.81,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
c82cc1b9-683d-43d5-9561-156762120b53,wrong_number,wrong_number,CONFIRMED,4,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c83952dc-71f3-4209-bc7e-6ce20ec8514c,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c84ed5e9-7ee3-445c-bd91-cb2e89b62973,not_interested,not_interested,CONFIRMED,2,not_interested,0.97,False,Jev agrees with existing label (conf 0.97).,2026-09-20T05:32:11.711755+00:00
c852f282-725d-423f-bcde-752759fbc841,needs_sequence,nurture,RECLASSIFY,3,nurture,0.65,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.65).",2026-09-20T05:32:11.711755+00:00
c853016c-b2c7-4522-9d1c-e44e0b441357,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.94,False,Jev agrees with existing label (conf 0.94).,2026-09-20T05:32:11.711755+00:00
c85a0e87-1e9e-40b7-a74c-19805b385d1c,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c85df0e2-f13f-4d47-b6bb-b0115eb3174f,not_interested,wrong_number,RECLASSIFY,3,wrong_number,1.0,False,"Jev disagrees with 'not_interested', proposes 'wrong_number' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
c8642c2b-a231-41a3-803e-5ace337be86c,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
c86562dd-8a3b-4edd-81fc-b19018b56ee5,nurture,nurture,CONFIRMED,3,nurture,0.77,False,Jev agrees with existing label (conf 0.77).,2026-09-20T05:32:11.711755+00:00
c868197f-6d52-4044-b25a-6ce6150c60e9,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c8696104-08c1-4e67-9d65-5036d24425ad,needs_sequence,nurture,RECLASSIFY,3,nurture,0.89,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.89).",2026-09-20T05:32:11.711755+00:00
c86a549d-54a3-4d30-b419-9a7fd107f8ea,needs_sequence,nurture,RECLASSIFY,7,nurture,0.75,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.75).",2026-09-20T05:32:11.711755+00:00
c86dece8-025d-4d3c-bd84-2e026bac8588,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c872f568-dde0-40e5-ba65-037a25583bbd,needs_sequence,nurture,RECLASSIFY,6,nurture,0.95,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.95).",2026-09-20T05:32:11.711755+00:00
c8785890-358a-4304-b45e-e87a98af020d,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.77,False,Jev agrees with existing label (conf 0.77).,2026-09-20T05:32:11.711755+00:00
c87bd5e1-f5d8-41cb-a3bd-5b97c2ed5f60,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
c881711b-20c7-41db-a615-9cdf0e02ddcc,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.99,False,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
c88bc20c-4424-483f-9cb4-db6046cb911b,needs_sequence,nurture,RECLASSIFY,3,nurture,0.92,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.92).",2026-09-20T05:32:11.711755+00:00
c88fba40-a6f6-4dac-90d8-ee70dc4884a3,opted_out,opted_out,CONFIRMED,3,opted_out,0.99,True,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
c8926523-1d03-4ac9-83de-6872d7c16728,needs_sequence,dnc,RECLASSIFY,3,dnc,0.86,False,"Jev disagrees with 'needs_sequence', proposes 'dnc' (conf 0.86).",2026-09-20T05:32:11.711755+00:00
c892b289-3154-4d1b-9263-75568a1ccf1b,needs_sequence,nurture,RECLASSIFY,5,nurture,0.96,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.96).",2026-09-20T05:32:11.711755+00:00
